Property name,Address,City,County,State,ZIP code,Latitude,Longitude,Housing Authority,,,,,,,
SULLIVAN MANOR,3 Stewart Ct,Sullivan,Sullivan,IN,478821334,39.099562,-87.40017,Sullivan Housing Authority,,,,,,,
SULLIVAN MANOR,3 Stewart Ct,Sullivan,Sullivan,IN,478821334,39.099562,-87.40017,Sullivan Housing Authority,,,,,,,
SULLIVAN MANOR,3 Stewart Ct,Sullivan,Sullivan,IN,478821334,39.099562,-87.40017,Sullivan Housing Authority,,,,,,,
COURT PLAZA,100 N Court St,Sullivan,Sullivan,IN,478821213,39.096448,-87.408567,Sullivan Housing Authority,,,,,,,
COURT PLAZA,100 N Court St,Sullivan,Sullivan,IN,478821213,39.096448,-87.408567,Sullivan Housing Authority,,,,,,,
COURT PLAZA,100 N Court St,Sullivan,Sullivan,IN,478821213,39.096448,-87.408567,Sullivan Housing Authority,,,,,,,
COURT PLAZA,100 N Court St,Sullivan,Sullivan,IN,478821213,39.096448,-87.408567,Sullivan Housing Authority,,,,,,,
COURT PLAZA,100 N Court St,Sullivan,Sullivan,IN,478821213,39.096448,-87.408567,Sullivan Housing Authority,,,,,,,
PARKVIEW TERRACE,333 N Stewart St,Sullivan,Sullivan,IN,478821348,39.098818,-87.400006,Sullivan Housing Authority,,,,,,,
PARKVIEW TERRACE,333 N Stewart St,Sullivan,Sullivan,IN,478821348,39.098818,-87.400006,Sullivan Housing Authority,,,,,,,
PARKVIEW TERRACE,333 N Stewart St,Sullivan,Sullivan,IN,478821348,39.098818,-87.400006,Sullivan Housing Authority,,,,,,,
PARKVIEW TERRACE,333 N Stewart St,Sullivan,Sullivan,IN,478821348,39.098818,-87.400006,Sullivan Housing Authority,,,,,,,
PARKVIEW TERRACE,333 N Stewart St,Sullivan,Sullivan,IN,478821348,39.098818,-87.400006,Sullivan Housing Authority,,,,,,,
FAMILY SELF SUFFICIENCY,34 Stewart Ct,Sullivan,Sullivan,IN,478821364,39.09989,-87.400143,Sullivan Housing Authority,,,,,,,
FAMILY SELF SUFFICIENCY,34 Stewart Ct,Sullivan,Sullivan,IN,478821364,39.09989,-87.400143,Sullivan Housing Authority,,,,,,,
FAMILY SELF SUFFICIENCY,34 Stewart Ct,Sullivan,Sullivan,IN,478821364,39.09989,-87.400143,Sullivan Housing Authority,,,,,,,
FAMILY SELF SUFFICIENCY,34 Stewart Ct,Sullivan,Sullivan,IN,478821364,39.09989,-87.400143,Sullivan Housing Authority,,,,,,,
FAMILY SELF SUFFICIENCY,34 Stewart Ct,Sullivan,Sullivan,IN,478821364,39.09989,-87.400143,Sullivan Housing Authority,,,,,,,
COOPER TOWERS,120 W Jackson St,Brazil,Clay,IN,478342555,39.521687,-87.128871,Brazil Housing Authority,,,,,,,
COOPER TOWERS,120 W Jackson St,Brazil,Clay,IN,478342555,39.521687,-87.128871,Brazil Housing Authority,,,,,,,
COOPER TOWERS,120 W Jackson St,Brazil,Clay,IN,478342555,39.521687,-87.128871,Brazil Housing Authority,,,,,,,
COOPER TOWERS,120 W Jackson St,Brazil,Clay,IN,478342555,39.521687,-87.128871,Brazil Housing Authority,,,,,,,
COOPER TOWERS,120 W Jackson St,Brazil,Clay,IN,478342555,39.521687,-87.128871,Brazil Housing Authority,,,,,,,
Jackson Gardens & Central West Vi,122 W Jackson St Apt 221,Brazil,Clay,IN,478342564,39.521681,-87.128895,Brazil Housing Authority,,,,,,,
Jackson Gardens & Central West Vi,122 W Jackson St Apt 221,Brazil,Clay,IN,478342564,39.521681,-87.128895,Brazil Housing Authority,,,,,,,
Jackson Gardens & Central West Vi,122 W Jackson St Apt 221,Brazil,Clay,IN,478342564,39.521681,-87.128895,Brazil Housing Authority,,,,,,,
Jackson Gardens & Central West Vi,122 W Jackson St Apt 221,Brazil,Clay,IN,478342564,39.521681,-87.128895,Brazil Housing Authority,,,,,,,
Jackson Gardens & Central West Vi,122 W Jackson St Apt 221,Brazil,Clay,IN,478342564,39.521681,-87.128895,Brazil Housing Authority,,,,,,,
MERIDIAN TOWERS,120 W National Ave,Brazil,Clay,IN,478342566,39.522528,-87.129131,Brazil Housing Authority,,,,,,,
MERIDIAN TOWERS,120 W National Ave,Brazil,Clay,IN,478342566,39.522528,-87.129131,Brazil Housing Authority,,,,,,,
MERIDIAN TOWERS,120 W National Ave,Brazil,Clay,IN,478342566,39.522528,-87.129131,Brazil Housing Authority,,,,,,,
MERIDIAN TOWERS,120 W National Ave,Brazil,Clay,IN,478342566,39.522528,-87.129131,Brazil Housing Authority,,,,,,,
MERIDIAN TOWERS,120 W National Ave,Brazil,Clay,IN,478342566,39.522528,-87.129131,Brazil Housing Authority,,,,,,,
LAMPLIGHTER SENIOR CITIZEN CO,240 Angling Rd Apt 11,Kendallville,Noble,IN,467551068,41.454351,-85.273231,Housing Authority of the City of Kendallville,,,,,,,
LAMPLIGHTER SENIOR CITIZEN CO,240 Angling Rd Apt 11,Kendallville,Noble,IN,467551068,41.454351,-85.273231,Housing Authority of the City of Kendallville,,,,,,,
LAMPLIGHTER SENIOR CITIZEN CO,240 Angling Rd Apt 11,Kendallville,Noble,IN,467551068,41.454351,-85.273231,Housing Authority of the City of Kendallville,,,,,,,
LAMPLIGHTER SENIOR CITIZEN CO,240 Angling Rd Apt 11,Kendallville,Noble,IN,467551068,41.454351,-85.273231,Housing Authority of the City of Kendallville,,,,,,,
LAMPLIGHTER SENIOR CITIZEN CO,240 Angling Rd Apt 22,Kendallville,Noble,IN,467551068,41.454351,-85.273231,Housing Authority of the City of Kendallville,,,,,,,
LAMPLIGHTER SENIOR CITIZEN CO,240 Angling Rd Apt 22,Kendallville,Noble,IN,467551068,41.454351,-85.273231,Housing Authority of the City of Kendallville,,,,,,,
LAMPLIGHTER SENIOR CITIZEN CO,240 Angling Rd Apt 22,Kendallville,Noble,IN,467551068,41.454351,-85.273231,Housing Authority of the City of Kendallville,,,,,,,
LAMPLIGHTER SENIOR CITIZEN CO,240 Angling Rd Apt 22,Kendallville,Noble,IN,467551068,41.454351,-85.273231,Housing Authority of the City of Kendallville,,,,,,,
CLOVERLEAF CIRCLE,1500 Jefferson St,Mount Vernon,Posey,IN,476201282,37.943534,-87.899782,Mount Vernon Housing Authority,,,,,,,
CLOVERLEAF CIRCLE,1500 Jefferson St,Mount Vernon,Posey,IN,476201282,37.943534,-87.899782,Mount Vernon Housing Authority,,,,,,,
CLOVERLEAF CIRCLE,1500 Jefferson St,Mount Vernon,Posey,IN,476201282,37.943534,-87.899782,Mount Vernon Housing Authority,,,,,,,
CLOVERLEAF CIRCLE,1500 Jefferson St,Mount Vernon,Posey,IN,476201282,37.943534,-87.899782,Mount Vernon Housing Authority,,,,,,,
ELLIOTT MANOR,617 Williams St,Angola,Steuben,IN,467031173,41.642019,-84.994812,Housing Authority of the City of Angola,,,,,,,
ELLIOTT MANOR,617 Williams St,Angola,Steuben,IN,467031173,41.642019,-84.994812,Housing Authority of the City of Angola,,,,,,,
ELLIOTT MANOR,617 Williams St,Angola,Steuben,IN,467031173,41.642019,-84.994812,Housing Authority of the City of Angola,,,,,,,
NORTHLAKE MANOR,110 Ivywood Ct,Angola,Steuben,IN,467031043,41.656448,-85.005873,Housing Authority of the City of Angola,,,,,,,
NORTHLAKE MANOR,110 Ivywood Ct,Angola,Steuben,IN,467031043,41.656448,-85.005873,Housing Authority of the City of Angola,,,,,,,
NORTHLAKE MANOR,110 Ivywood Ct,Angola,Steuben,IN,467031043,41.656448,-85.005873,Housing Authority of the City of Angola,,,,,,,
MASON HOMES,1202 Upton St,Marion,Grant,IN,469531464,40.549584,-85.680869,"Housing Authority of the City of Marion, IN",,,,,,,
MASON HOMES,1202 Upton St,Marion,Grant,IN,469531464,40.549584,-85.680869,"Housing Authority of the City of Marion, IN",,,,,,,
MASON HOMES,1202 Upton St,Marion,Grant,IN,469531464,40.549584,-85.680869,"Housing Authority of the City of Marion, IN",,,,,,,
MASON HOMES,1202 Upton St,Marion,Grant,IN,469531464,40.549584,-85.680869,"Housing Authority of the City of Marion, IN",,,,,,,
TORRENCE HOMES,620 W Coulton Ct,Marion,Grant,IN,469533559,40.536549,-85.666134,"Housing Authority of the City of Marion, IN",,,,,,,
TORRENCE HOMES,620 W Coulton Ct,Marion,Grant,IN,469533559,40.536549,-85.666134,"Housing Authority of the City of Marion, IN",,,,,,,
TORRENCE HOMES,620 W Coulton Ct,Marion,Grant,IN,469533559,40.536549,-85.666134,"Housing Authority of the City of Marion, IN",,,,,,,
TORRENCE HOMES,620 W Coulton Ct,Marion,Grant,IN,469533559,40.536549,-85.666134,"Housing Authority of the City of Marion, IN",,,,,,,
NORMAN MANOR,121 N Washington St,Marion,Grant,IN,469522868,40.5621,-85.660023,"Housing Authority of the City of Marion, IN",,,,,,,
NORMAN MANOR,121 N Washington St,Marion,Grant,IN,469522868,40.5621,-85.660023,"Housing Authority of the City of Marion, IN",,,,,,,
NORMAN MANOR,121 N Washington St,Marion,Grant,IN,469522868,40.5621,-85.660023,"Housing Authority of the City of Marion, IN",,,,,,,
NORMAN MANOR,121 N Washington St,Marion,Grant,IN,469522868,40.5621,-85.660023,"Housing Authority of the City of Marion, IN",,,,,,,
RIVERSIDE,708 N River Dr Apt 111,Marion,Grant,IN,469522693,40.568437,-85.6634,"Housing Authority of the City of Marion, IN",,,,,,,
RIVERSIDE,708 N River Dr Apt 111,Marion,Grant,IN,469522693,40.568437,-85.6634,"Housing Authority of the City of Marion, IN",,,,,,,
RIVERSIDE,708 N River Dr Apt 111,Marion,Grant,IN,469522693,40.568437,-85.6634,"Housing Authority of the City of Marion, IN",,,,,,,
RIVERSIDE,708 N River Dr Apt 111,Marion,Grant,IN,469522693,40.568437,-85.6634,"Housing Authority of the City of Marion, IN",,,,,,,
MARTIN BOOTS,619 W 3rd St,Marion,Grant,IN,469523784,40.558646,-85.665486,"Housing Authority of the City of Marion, IN",,,,,,,
MARTIN BOOTS,619 W 3rd St,Marion,Grant,IN,469523784,40.558646,-85.665486,"Housing Authority of the City of Marion, IN",,,,,,,
MARTIN BOOTS,619 W 3rd St,Marion,Grant,IN,469523784,40.558646,-85.665486,"Housing Authority of the City of Marion, IN",,,,,,,
MARTIN BOOTS,619 W 3rd St,Marion,Grant,IN,469523784,40.558646,-85.665486,"Housing Authority of the City of Marion, IN",,,,,,,
MAPLEWOOD TERRACE,274 S 14th St,New Castle,Henry,IN,473623373,39.929155,-85.369079,New Castle Housing Authority,,,,,,,
MAPLEWOOD TERRACE,274 S 14th St,New Castle,Henry,IN,473623373,39.929155,-85.369079,New Castle Housing Authority,,,,,,,
MAPLEWOOD TERRACE,274 S 14th St,New Castle,Henry,IN,473623373,39.929155,-85.369079,New Castle Housing Authority,,,,,,,
MAPLEWOOD TERRACE,274 S 14th St,New Castle,Henry,IN,473623373,39.929155,-85.369079,New Castle Housing Authority,,,,,,,
MAPLEWOOD TERRACE,274 S 14th St,New Castle,Henry,IN,473623373,39.929155,-85.369079,New Castle Housing Authority,,,,,,,
GEMINI APARTMENTS,720 S 15th St,New Castle,Henry,IN,473623255,39.924972,-85.367345,New Castle Housing Authority,,,,,,,
GEMINI APARTMENTS,720 S 15th St,New Castle,Henry,IN,473623255,39.924972,-85.367345,New Castle Housing Authority,,,,,,,
GEMINI APARTMENTS,720 S 15th St,New Castle,Henry,IN,473623255,39.924972,-85.367345,New Castle Housing Authority,,,,,,,
GEMINI APARTMENTS,720 S 15th St,New Castle,Henry,IN,473623255,39.924972,-85.367345,New Castle Housing Authority,,,,,,,
GEMINI APARTMENTS,720 S 15th St,New Castle,Henry,IN,473623255,39.924972,-85.367345,New Castle Housing Authority,,,,,,,
LINTON HOUSING AUTHORITY,RR 2 Box 657,Linton,Greene,IN,474419601,39.0295,-87.1602,Linton Housing Authority,,,,,,,
LINTON HOUSING AUTHORITY,RR 2 Box 657,Linton,Greene,IN,474419601,39.0295,-87.1602,Linton Housing Authority,,,,,,,
LINTON HOUSING AUTHORITY,RR 2 Box 657,Linton,Greene,IN,474419601,39.0295,-87.1602,Linton Housing Authority,,,,,,,
LINTON HOUSING AUTHORITY,RR 2 Box 657,Linton,Greene,IN,474419601,39.0295,-87.1602,Linton Housing Authority,,,,,,,
SYCAMORE PLACE,222 Sycamore St,Columbus,Bartholomew,IN,472016898,39.20074,-85.915936,Columbus Housing Authority,,,,,,,
SYCAMORE PLACE,222 Sycamore St,Columbus,Bartholomew,IN,472016898,39.20074,-85.915936,Columbus Housing Authority,,,,,,,
SYCAMORE PLACE,222 Sycamore St,Columbus,Bartholomew,IN,472016898,39.20074,-85.915936,Columbus Housing Authority,,,,,,,
SYCAMORE PLACE,222 Sycamore St,Columbus,Bartholomew,IN,472016898,39.20074,-85.915936,Columbus Housing Authority,,,,,,,
SYCAMORE PLACE,222 Sycamore St,Columbus,Bartholomew,IN,472016898,39.20074,-85.915936,Columbus Housing Authority,,,,,,,
HERITAGE WOODS,McClure Road,Columbus,Bartholomew,IN,47201,39.1882,-85.9769,Columbus Housing Authority,,,,,,,
HERITAGE WOODS,McClure Road,Columbus,Bartholomew,IN,47201,39.1882,-85.9769,Columbus Housing Authority,,,,,,,
HERITAGE WOODS,McClure Road,Columbus,Bartholomew,IN,47201,39.1882,-85.9769,Columbus Housing Authority,,,,,,,
HERITAGE WOODS,McClure Road,Columbus,Bartholomew,IN,47201,39.1882,-85.9769,Columbus Housing Authority,,,,,,,
HERITAGE WOODS,McClure Road,Columbus,Bartholomew,IN,47201,39.1882,-85.9769,Columbus Housing Authority,,,,,,,
PENCE PLACE,Pence Street,Columbus,Bartholomew,IN,47201,39.1882,-85.9769,Columbus Housing Authority,,,,,,,
PENCE PLACE,Pence Street,Columbus,Bartholomew,IN,47201,39.1882,-85.9769,Columbus Housing Authority,,,,,,,
PENCE PLACE,Pence Street,Columbus,Bartholomew,IN,47201,39.1882,-85.9769,Columbus Housing Authority,,,,,,,
PENCE PLACE,Pence Street,Columbus,Bartholomew,IN,47201,39.1882,-85.9769,Columbus Housing Authority,,,,,,,
PENCE PLACE,Pence Street,Columbus,Bartholomew,IN,47201,39.1882,-85.9769,Columbus Housing Authority,,,,,,,
SCATTERED SITES,736 Smith St,Columbus,Bartholomew,IN,472016506,39.206451,-85.896744,Columbus Housing Authority,,,,,,,
SCATTERED SITES,736 Smith St,Columbus,Bartholomew,IN,472016506,39.206451,-85.896744,Columbus Housing Authority,,,,,,,
SCATTERED SITES,736 Smith St,Columbus,Bartholomew,IN,472016506,39.206451,-85.896744,Columbus Housing Authority,,,,,,,
SCATTERED SITES,736 Smith St,Columbus,Bartholomew,IN,472016506,39.206451,-85.896744,Columbus Housing Authority,,,,,,,
SCATTERED SITES,736 Smith St,Columbus,Bartholomew,IN,472016506,39.206451,-85.896744,Columbus Housing Authority,,,,,,,
Scattered Sites,955 McClure Rd,Columbus,Bartholomew,IN,472016612,39.208325,-85.889599,Columbus Housing Authority,,,,,,,
Scattered Sites,955 McClure Rd,Columbus,Bartholomew,IN,472016612,39.208325,-85.889599,Columbus Housing Authority,,,,,,,
Scattered Sites,955 McClure Rd,Columbus,Bartholomew,IN,472016612,39.208325,-85.889599,Columbus Housing Authority,,,,,,,
Scattered Sites,955 McClure Rd,Columbus,Bartholomew,IN,472016612,39.208325,-85.889599,Columbus Housing Authority,,,,,,,
Scattered Sites,955 McClure Rd,Columbus,Bartholomew,IN,472016612,39.208325,-85.889599,Columbus Housing Authority,,,,,,,
TILLY ESTATE,1 Hodge St,Bicknell,Knox,IN,475129670,38.768152,-87.318417,Knox County Housing Authority,,,,,,,
TILLY ESTATE,1 Hodge St,Bicknell,Knox,IN,475129670,38.768152,-87.318417,Knox County Housing Authority,,,,,,,
TILLY ESTATE,1 Hodge St,Bicknell,Knox,IN,475129670,38.768152,-87.318417,Knox County Housing Authority,,,,,,,
TILLY ESTATE,1 Hodge St,Bicknell,Knox,IN,475129670,38.768152,-87.318417,Knox County Housing Authority,,,,,,,
TILLY ESTATE,1 Hodge St,Bicknell,Knox,IN,475129670,38.768152,-87.318417,Knox County Housing Authority,,,,,,,
PUBLIC HOUSING,Wilson St,Bicknell,Knox,IN,47512,38.7726,-87.3067,Knox County Housing Authority,,,,,,,
PUBLIC HOUSING,Wilson St,Bicknell,Knox,IN,47512,38.7726,-87.3067,Knox County Housing Authority,,,,,,,
PUBLIC HOUSING,Wilson St,Bicknell,Knox,IN,47512,38.7726,-87.3067,Knox County Housing Authority,,,,,,,
PUBLIC HOUSING,Wilson St,Bicknell,Knox,IN,47512,38.7726,-87.3067,Knox County Housing Authority,,,,,,,
PUBLIC HOUSING,Wilson St,Bicknell,Knox,IN,47512,38.7726,-87.3067,Knox County Housing Authority,,,,,,,
KNOX COUNTY PHA,Bruceville Apts,Bruceville,Knox,IN,47516,38.7982,-87.4534,Knox County Housing Authority,,,,,,,
KNOX COUNTY PHA,Bruceville Apts,Bruceville,Knox,IN,47516,38.7982,-87.4534,Knox County Housing Authority,,,,,,,
KNOX COUNTY PHA,Bruceville Apts,Bruceville,Knox,IN,47516,38.7982,-87.4534,Knox County Housing Authority,,,,,,,
KNOX COUNTY PHA,Bruceville Apts,Bruceville,Knox,IN,47516,38.7982,-87.4534,Knox County Housing Authority,,,,,,,
KNOX COUNTY PHA,Bruceville Apts,Bruceville,Knox,IN,47516,38.7982,-87.4534,Knox County Housing Authority,,,,,,,
BROCKVILLE COMMONS,200 W. SPRING,FREMONT,Steuben,IN,467370189,41.7297,-84.9504,Fremont Housing Authority,,,,,,,
BROCKVILLE COMMONS,200 W. SPRING,FREMONT,Steuben,IN,467370189,41.7297,-84.9504,Fremont Housing Authority,,,,,,,
BROCKVILLE COMMONS,200 W. SPRING,FREMONT,Steuben,IN,467370189,41.7297,-84.9504,Fremont Housing Authority,,,,,,,
BROCKVILLE COMMONS,200 W. SPRING,FREMONT,Steuben,IN,467370189,41.7297,-84.9504,Fremont Housing Authority,,,,,,,
FRONT ST CT&SYLVAN MANOR,150 Kerr Ave Apt 1,Rome City,Noble,IN,467849779,41.492813,-85.375259,Housing Authority of the City of Rome City,,,,,,,
FRONT ST CT&SYLVAN MANOR,150 Kerr Ave Apt 1,Rome City,Noble,IN,467849779,41.492813,-85.375259,Housing Authority of the City of Rome City,,,,,,,
FRONT ST CT&SYLVAN MANOR,150 Kerr Ave Apt 1,Rome City,Noble,IN,467849779,41.492813,-85.375259,Housing Authority of the City of Rome City,,,,,,,
FRONT ST CT&SYLVAN MANOR,150 Kerr Ave Apt 1,Rome City,Noble,IN,467849779,41.492813,-85.375259,Housing Authority of the City of Rome City,,,,,,,
FRONT ST CT&SYLVAN MANOR,150 Kerr Ave Apt 1,Rome City,Noble,IN,467849779,41.492813,-85.375259,Housing Authority of the City of Rome City,,,,,,,
GREENDALE VILLAGE APTS,489 Ludlow St,Greendale,Dearborn,IN,470251579,39.107362,-84.864073,Greendale Housing Authority,,,,,,,
GREENDALE VILLAGE APTS,489 Ludlow St,Greendale,Dearborn,IN,470251579,39.107362,-84.864073,Greendale Housing Authority,,,,,,,
GREENDALE VILLAGE APTS,489 Ludlow St,Greendale,Dearborn,IN,470251579,39.107362,-84.864073,Greendale Housing Authority,,,,,,,
GREENDALE VILLAGE APTS,489 Ludlow St,Greendale,Dearborn,IN,470251579,39.107362,-84.864073,Greendale Housing Authority,,,,,,,
EASTWOOD PLACE,701 E Main St Slip 1,Peru,Miami,IN,469702663,40.7618,-86.048033,Housing Authority of the City of Peru,,,,,,,
EASTWOOD PLACE,701 E Main St Slip 1,Peru,Miami,IN,469702663,40.7618,-86.048033,Housing Authority of the City of Peru,,,,,,,
EASTWOOD PLACE,701 E Main St Slip 1,Peru,Miami,IN,469702663,40.7618,-86.048033,Housing Authority of the City of Peru,,,,,,,
EASTWOOD PLACE,701 E Main St Slip 1,Peru,Miami,IN,469702663,40.7618,-86.048033,Housing Authority of the City of Peru,,,,,,,
BEACON HEIGHTS,2210 Beacon St,Fort Wayne,Allen,IN,468054766,41.096414,-85.103141,Fort Wayne Housing Authority,,,,,,,
BROOKMILL COURT,2804 Millbrook Dr,Fort Wayne,Allen,IN,468023830,41.05895,-85.168939,Fort Wayne Housing Authority,,,,,,,
TALL OAKS,7300 Decatur Rd,Fort Wayne,Allen,IN,468163950,41.018042,-85.114763,Fort Wayne Housing Authority,,,,,,,
NORTH HIGHLANDS,2100 Saint Marys Ave,Fort Wayne,Allen,IN,468082362,41.09426,-85.155886,Fort Wayne Housing Authority,,,,,,,
PARKVIEW APTS,1633 N Brady St,Muncie,Delaware,IN,473033155,40.208075,-85.368985,Housing Authority of the City of Muncie,,,,,,,
EARTHSTONE TERRACE,3306 S Juniper Ln,Muncie,Delaware,IN,473026101,40.163544,-85.362715,Housing Authority of the City of Muncie,,,,,,,
GILLESPIE TOWER,701 W Jackson St,Muncie,Delaware,IN,473051571,40.192752,-85.393203,Housing Authority of the City of Muncie,,,,,,,
R.A.GREENE SOUTHERN PINES,4312 S Pinewood Dr,Muncie,Delaware,IN,473026213,40.155822,-85.387053,Housing Authority of the City of Muncie,,,,,,,
WESTVALE MANOR,2207 Fulton St,Anderson,Madison,IN,460163657,40.093501,-85.708699,Housing Authority of the City of Anderson,,,,,,,
CIVIC CENTER TOWER,605 S Bell St,Kokomo,Howard,IN,469015553,40.481423,-86.125974,Kokomo Housing Authority,,,,,,,
GARDEN SQUARE,800 E Hoffer St Apt A8,Kokomo,Howard,IN,469025712,40.466316,-86.122083,Kokomo Housing Authority,,,,,,,
MERLE HENDERSON APARTMENTS,81 S 14th St,Richmond,Wayne,IN,473745666,39.827674,-84.883016,Housing Authority of the City of Richmond,,,,,,,
Southview/ GEIER APARTMENTS,2001 W Main St Apt C20,Richmond,Wayne,IN,473743867,39.829047,-84.92818,Housing Authority of the City of Richmond,,,,,,,
"ROBERT F. ""BOBBY"" SMITH APART",1407 N H St Apt 1B,Richmond,Wayne,IN,473742575,39.838492,-84.88225,Housing Authority of the City of Richmond,,,,,,,
COLUMBIA CENTER,7406 Chestnut Ave,Hammond,Lake,IN,463242817,41.579188,-87.49559,Housing Authority of the City of Hammond,,,,,,,
TURNER PARK,4923 Hohman Ave Apt 101C,Hammond,Lake,IN,463201545,41.624376,-87.518138,Housing Authority of the City of Hammond,,,,,,,
ELDERLY HIGHRISE,578 Broadway,Gary,Lake,IN,464021900,41.600631,-87.337361,Housing Authority of the City of Gary,,,,,,,
SENIOR CITIZENS,650 Jackson St,Gary,Lake,IN,464022268,41.599261,-87.34477,Housing Authority of the City of Gary,,,,,,,
LEASED ELDERLY HIGHRISE,100 W 11th Ave,Gary,Lake,IN,464022935,41.591992,-87.338328,Housing Authority of the City of Gary,,,,,,,
SENIOR CITIZENS,3280 Pierce St,Gary,Lake,IN,464081188,41.559181,-87.351272,Housing Authority of the City of Gary,,,,,,,
SCATTERED SITES,1776 Burr St,Gary,Lake,IN,464062656,41.585118,-87.403675,Housing Authority of the City of Gary,,,,,,,
DELANEY COMMUNITY,2283 Fillmore St,Gary,Lake,IN,464072931,41.57722,-87.350319,Housing Authority of the City of Gary,,,,,,,
Homeownership,324 S Hamilton St,Gary,Lake,IN,464032356,41.603825,-87.269507,Housing Authority of the City of Gary,,,,,,,
SCATTERED SITES,1406 E 49th Pl,Gary,Lake,IN,464092974,41.528174,-87.319676,Housing Authority of the City of Gary,,,,,,,
DORIE MILLER,1807 E 20th Ave,Gary,Lake,IN,464071627,41.581162,-87.314749,Housing Authority of the City of Gary,,,,,,,
Duneland,367 Old Duneland Pkwy,Gary,Lake,IN,464032400,41.6116,-87.266,Housing Authority of the City of Gary,,,,,,,
Horace Mann Apartments,648 Washington St,Gary,Lake,IN,464022402,41.599331,-87.338653,Housing Authority of the City of Gary,,,,,,,
JOHN J BARTON APTS,555 Massachusetts Ave,Indianapolis,Marion,IN,462041525,39.774591,-86.149318,Indianapolis Housing Agency,,,,,,,
LUGAR TOWERS,901 Fort Wayne Ave,Indianapolis,Marion,IN,462023362,39.77892,-86.151259,Indianapolis Housing Agency,,,,,,,
BLACKBURN TERRACE,3524 Baltimore Ave,Indianapolis,Marion,IN,462181116,39.822808,-86.124768,Indianapolis Housing Agency,,,,,,,
HAWTHORNE PL,5260 E 32nd St,Indianapolis,Marion,IN,462182446,39.814415,-86.079943,Indianapolis Housing Agency,,,,,,,
LAURELWOOD APTS,3335 Teakwood Dr,Indianapolis,Marion,IN,462273239,39.71817,-86.134472,Indianapolis Housing Agency,,,,,,,
CONCORD HOMES EAST,784 N Centennial St,Indianapolis,Marion,IN,462223507,39.77846,-86.213336,Indianapolis Housing Agency,,,,,,,
Tibbs Court,518 N Traub Ave,Indianapolis,Marion,IN,462223833,39.774936,-86.196051,Indianapolis Housing Agency,,,,,,,
Red Maple Grove,2821 E Raymond St,Indianapolis,Marion,IN,462034669,39.737566,-86.1134,Indianapolis Housing Agency,,,,,,,
BOULEVARD GARDENS,421 E 6th St,Michigan City,La Porte,IN,463601483,41.717238,-86.896654,Housing Authority of the City of Michigan City,,,,,,,
SCATTERED SITES,305 Brinkman Ave,Michigan City,La Porte,IN,463606916,41.692799,-86.896744,Housing Authority of the City of Michigan City,,,,,,,
BARBEE CREEK VILLAGE,518 E 12th St,Mishawaka,St Joseph,IN,465445421,41.651388,-86.174414,Housing Authority of the City of Mishawaka,,,,,,,
RIVER VIEW 500,500 Lincolnway E,Mishawaka,St Joseph,IN,465442266,41.6607,-86.1665,Housing Authority of the City of Mishawaka,,,,,,,
CRESTMONT,1006 N Summitt St,Bloomington,Monroe,IN,474043173,39.175081,-86.547875,Housing Authority of the City of Bloomington,,,,,,,
WALNUT WOODS,818 E Miller Dr,Bloomington,Monroe,IN,474016777,39.146701,-86.522304,Housing Authority of the City of Bloomington,,,,,,,
LINCOLN MNR&KENNEDY PLAZA,320 N 5th St,Rockport,Spencer,IN,476351439,37.885853,-87.049289,Rockport Housing Authority,,,,,,,
ROSEDALE HI-RISE,501 W Indiana Ave,Elkhart,Elkhart,IN,465162505,41.673852,-85.973869,Housing Authority of the City of Elkhart,,,,,,,
WASHINGTON GARDENS,410 W Indiana Ave Apt A,Elkhart,Elkhart,IN,465160904,41.674186,-85.972953,Housing Authority of the City of Elkhart,,,,,,,
WATERFALL HI-RISE,303 Waterfall Dr,Elkhart,Elkhart,IN,465163658,41.684512,-85.968428,Housing Authority of the City of Elkhart,,,,,,,
SCATTERED SITES,5 Malcolm Dr Apt A,Elkhart,Elkhart,IN,465172656,41.654115,-85.948666,Housing Authority of the City of Elkhart,,,,,,,
RIVERSIDE TERRACE,181 N Elkhart Ave,Elkhart,Elkhart,IN,465163549,41.691429,-85.966794,Housing Authority of the City of Elkhart,,,,,,,
FRIENDSHIP VILLAGE & LEAGUE CIR,1101 Friendship Vlg,Huntingburg,Dubois,IN,475421270,38.304279,-86.949544,Housing Authority of the City of Huntingburg,,,,,,,
JAMES HUNTER,3625 Pulaski St,East Chicago,Lake,IN,463122162,41.647381,-87.443642,Housing Authority of the City of East Chicago,,,,,,,
JOHN B NICOSIA,4720 Railroad Ave,East Chicago,Lake,IN,463123360,41.628891,-87.476353,Housing Authority of the City of East Chicago,,,,,,,
WEST CALUMET COMPLEX,4700 Larkspur St,East Chicago,Lake,IN,463123764,41.623309,-87.470346,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,1301 E Columbus Dr,East Chicago,Lake,IN,463122854,41.638928,-87.455138,Housing Authority of the City of East Chicago,,,,,,,
WASHINGTON TOWERS,520 SE 2nd St,Washington,Daviess,IN,475014042,38.652232,-87.173121,Washington Housing Authority,,,,,,,
HAUCK HOUSE APARTMENTS.,1305 K St,Bedford,Lawrence,IN,474213248,38.86448,-86.485899,Housing Authority of the City of Bedford,,,,,,,
